# Time(ps) Step E_pot(kJ/mol) E_kin(kJ/mol) Temp(K)
  2.210000   2210      -6.41015426e+01       1.77599556e+02   219.0802
  2.220000   2220      -6.14308755e+01       1.74939035e+02   215.7983
  2.230000   2230      -6.45745613e+01       1.78080070e+02   219.6730
  2.240000   2240      -6.42437381e+01       1.77752164e+02   219.2685
  2.250000   2250      -6.37688952e+01       1.77276621e+02   218.6819
  2.260000   2260      -6.20235007e+01       1.75527956e+02   216.5248
  2.270000   2270      -6.32393830e+01       1.76744416e+02   218.0254
  2.280000   2280      -6.69298315e+01       1.80435775e+02   222.5789
  2.290000   2290      -6.68775204e+01       1.80386122e+02   222.5176
  2.300000   2300      -6.43243882e+01       1.77812091e+02   219.3424
  2.310000   2310      -6.41111062e+01       1.77598504e+02   219.0789
  2.320000   2320      -6.61093315e+01       1.79617922e+02   221.5700
  2.330000   2330      -6.65738431e+01       1.80082112e+02   222.1426
  2.340000   2340      -6.73138670e+01       1.80816012e+02   223.0479
  2.350000   2350      -6.13445183e+01       1.74854475e+02   215.6940
  2.360000   2360      -6.35167013e+01       1.77016394e+02   218.3609
  2.370000   2370      -6.60876534e+01       1.79592098e+02   221.5382
  2.380000   2380      -6.47787010e+01       1.78288560e+02   219.9302
  2.390000   2390      -6.53148527e+01       1.78822701e+02   220.5891
  2.400000   2400      -6.56994928e+01       1.79207900e+02   221.0642
  2.410000   2410      -6.55024879e+01       1.79010086e+02   220.8202
  2.420000   2420      -6.37491807e+01       1.77255780e+02   218.6562
  2.430000   2430      -6.30360344e+01       1.76545510e+02   217.7800
  2.440000   2440      -6.47935400e+01       1.78297732e+02   219.9415
  2.450000   2450      -6.11264712e+01       1.74630786e+02   215.4181
  2.460000   2460      -5.98513174e+01       1.73360271e+02   213.8508
  2.470000   2470      -6.42316696e+01       1.77736908e+02   219.2497
  2.480000   2480      -6.46462495e+01       1.78154461e+02   219.7648
  2.490000   2490      -6.38081327e+01       1.77315597e+02   218.7300
  2.500000   2500      -6.17243258e+01       1.75232598e+02   216.1605
  2.510000   2510      -6.06372000e+01       1.74147316e+02   214.8217
  2.520000   2520      -6.29277640e+01       1.76433483e+02   217.6418
  2.530000   2530      -6.35360634e+01       1.77042624e+02   218.3932
  2.540000   2540      -6.31106756e+01       1.76613545e+02   217.8639
  2.550000   2550      -5.91695802e+01       1.72676454e+02   213.0073
  2.560000   2560      -6.10398475e+01       1.74538395e+02   215.3041
  2.570000   2570      -6.16903092e+01       1.75197347e+02   216.1170
  2.580000   2580      -5.86283067e+01       1.72135180e+02   212.3396
  2.590000   2590      -5.60152218e+01       1.69523740e+02   209.1182
  2.600000   2600      -5.56417524e+01       1.69150635e+02   208.6580
  2.610000   2610      -5.52296142e+01       1.68738400e+02   208.1494
  2.620000   2620      -5.48444021e+01       1.68353999e+02   207.6753
  2.630000   2630      -5.50127923e+01       1.68522109e+02   207.8826
  2.640000   2640      -5.53658250e+01       1.68874514e+02   208.3174
  2.650000   2650      -5.52264735e+01       1.68735622e+02   208.1460
  2.660000   2660      -5.53624691e+01       1.68871552e+02   208.3137
  2.670000   2670      -5.59039987e+01       1.69411641e+02   208.9799
  2.680000   2680      -5.56129194e+01       1.69121868e+02   208.6225
  2.690000   2690      -5.83820441e+01       1.71886734e+02   212.0331
  2.700000   2700      -5.99355987e+01       1.73441409e+02   213.9509
  2.710000   2710      -6.01843565e+01       1.73692554e+02   214.2607
  2.720000   2720      -6.10099832e+01       1.74514536e+02   215.2747
  2.730000   2730      -5.85699936e+01       1.72080449e+02   212.2721
  2.740000   2740      -5.88583332e+01       1.72365943e+02   212.6243
  2.750000   2750      -5.96681803e+01       1.73175349e+02   213.6227
  2.760000   2760      -5.85076571e+01       1.72009464e+02   212.1845
  2.770000   2770      -5.46701642e+01       1.68185001e+02   207.4668
  2.780000   2780      -5.81523439e+01       1.71656468e+02   211.7491
  2.790000   2790      -5.73852574e+01       1.70892310e+02   210.8064
  2.800000   2800      -5.43165536e+01       1.67826638e+02   207.0247
  2.810000   2810      -5.29635940e+01       1.66473109e+02   205.3551
  2.820000   2820      -5.31743392e+01       1.66682139e+02   205.6129
  2.830000   2830      -5.26971920e+01       1.66206121e+02   205.0257
  2.840000   2840      -5.31707883e+01       1.66681325e+02   205.6119
  2.850000   2850      -5.59489888e+01       1.69456760e+02   209.0356
  2.860000   2860      -5.77868975e+01       1.71295266e+02   211.3035
  2.870000   2870      -5.86114799e+01       1.72120191e+02   212.3211
  2.880000   2880      -5.88633172e+01       1.72368655e+02   212.6276
